batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
AL Davies,24.0,17.0,0.0,2.0,141.1764705882353,MJ Potts,4,25,0,0,0,6.25
SJ Croft,65.0,43.0,4.0,2.0,151.1627906976744,BA Carse,4,51,0,0,0,12.75
GJ Maxwell,58.0,33.0,3.0,4.0,175.75757575757575,L Trevaskis,2,16,0,0,0,8.0
DJ Vilas,24.0,14.0,3.0,1.0,171.42857142857142,NJ Rimmington,4,30,2,0,0,7.5
JJ Bohannon,17.0,13.0,1.0,0.0,130.76923076923077,BA Raine,2,27,0,0,0,13.5
,,,,,,DJM Short,4,40,1,0,1,10.0
