batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
TP Ura,24,8,1,2,300.0,W Viraliliu,2,34,0,0,1,17.0
N Vanua,29,10,1,3,290.0,ZK Shem,1,25,0,0,5,25.0
