batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
UT Khawaja,4,3,0,0,133.33333333333331,TK Curran,1.0,15.0,0.0,0.0,0.0,15.0
AD Hales,11,3,1,1,366.66666666666663,,,,,,,
