batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
HH Pandya,7,2,0,0,350.0,Rashid Khan,1.0,9.0,0.0,0.0,0.0,9.0
KA Pollard,2,1,0,0,200.0,,,,,,,
