batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
RG Sharma,56,89,4,0,62.92134831460674,PJ Cummins,10.0,38.0,2.0,0.0,1.0,3.8
S Dhawan,12,15,2,0,80.0,JA Richardson,10.0,47.0,2.0,0.0,0.0,4.7
V Kohli,20,22,2,0,90.9090909090909,MP Stoinis,4.0,31.0,2.0,0.0,6.0,7.75
RR Pant,16,16,1,1,100.0,NM Lyon,10.0,34.0,1.0,0.0,1.0,3.4
V Shankar,16,21,0,1,76.19047619047619,A Zampa,10.0,46.0,3.0,0.0,0.0,4.6
KM Jadhav,44,57,4,1,77.19298245614034,GJ Maxwell,6.0,34.0,0.0,0.0,0.0,5.666666666666667
RA Jadeja,0,3,0,0,0.0,,,,,,,
B Kumar,46,54,3,2,85.18518518518519,,,,,,,
Kuldeep Yadav,8,12,1,0,66.66666666666666,,,,,,,
Mohammed Shami,3,7,0,0,42.857142857142854,,,,,,,
JJ Bumrah,1,4,0,0,25.0,,,,,,,
