batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
WP Saha,8,9,1,0,88.88888888888889,TA Boult,3.0,37.0,1.0,0.0,1.0,12.333333333333334
MJ Guptill,36,19,1,4,189.4736842105263,I Sharma,4.0,34.0,2.0,0.0,0.0,8.5
MK Pandey,30,36,3,0,83.33333333333334,AR Patel,4.0,30.0,0.0,0.0,0.0,7.5
KS Williamson,28,27,2,0,103.7037037037037,A Mishra,4.0,16.0,1.0,0.0,0.0,4.0
V Shankar,25,11,2,2,227.27272727272728,KMA Paul,4.0,32.0,3.0,1.0,5.0,7.75
Mohammad Nabi,20,13,3,1,153.84615384615387,SE Rutherford,1.0,11.0,0.0,0.0,1.0,11.0
DJ Hooda,4,4,0,0,100.0,,,,,,,
Rashid Khan,0,1,0,0,0.0,,,,,,,
Basil Thampi,1,1,0,0,100.0,,,,,,,
