batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
DJ Malan,91.0,59.0,7.0,4.0,154.23728813559322,GL van Buuren,1,9,0,0,0,9.0
PR Stirling,33.0,26.0,5.0,1.0,126.92307692307692,DA Payne,3,21,1,0,0,7.0
SS Eskinazi,12.0,12.0,1.0,0.0,100.0,AJ Tye,4,32,0,0,1,8.0
EJG Morgan,16.0,11.0,0.0,1.0,145.45454545454547,CJ Liddle,4,32,2,0,0,8.0
GFB Scott,0.0,1.0,0.0,0.0,0.0,TMJ Smith,3,32,0,0,0,10.666666666666666
,,,,,,RF Higgins,3,27,0,0,0,9.0
