batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
CH Gayle,39,24,5,2,162.5,Ali Khan,4.0,41.0,0.0,0.0,1.0,10.25
GD Phillips,62,32,7,4,193.75,Mohammad Hasnain,4.0,51.0,2.0,0.0,1.0,12.75
CAK Walton,6,3,0,1,200.0,SP Narine,4.0,47.0,1.0,0.0,0.0,11.75
R Powell,6,2,0,1,300.0,JDS Neesham,4.0,44.0,1.0,0.0,2.0,11.0
GH Worker,18,10,0,2,180.0,K Pierre,2.0,26.0,0.0,0.0,0.0,13.0
J Glen,34,24,2,3,141.66666666666669,KA Pollard,2.0,13.0,1.0,0.0,1.0,6.5
DC Green,15,10,1,1,150.0,,,,,,,
Ramaal Lewis,37,15,2,4,246.66666666666669,,,,,,,
