batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Chirag Suri,44.0,43.0,3.0,1.0,102.32558139534885,K Christie,3,24,2,0,1,8.0
Rohan Mustafa,10.0,10.0,2.0,0.0,100.0,Aizaz Khan,3,28,0,0,2,9.333333333333334
Rameez Shahzad,54.0,37.0,6.0,3.0,145.94594594594594,Ehsan Khan,3,9,0,0,0,3.0
Waheed Ahmed,0.0,1.0,0.0,0.0,0.0,KD Shah,1,13,0,0,0,13.0
,,,,,,Haroon Arshad,2,11,0,0,1,5.5
,,,,,,Waqas Barkat,2,17,0,0,0,8.5
,,,,,,Raag Kapur,1,10,0,0,0,10.0
