batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
P Khadka,57.0,28.0,9.0,1.0,203.57142857142856,T Jamtsho,3,24,0,0,1,8.0
G Malla,107.0,55.0,5.0,9.0,194.54545454545456,S Tobgay,4,50,0,0,0,12.5
RK Paudel,6.0,6.0,0.0,0.0,100.0,T Singye,4,53,1,0,5,13.25
DS Airee,45.0,27.0,4.0,2.0,166.66666666666669,K Dorji,4,45,2,0,1,11.25
Aarif Sheikh,4.0,4.0,0.0,0.0,100.0,J Singye,4,41,0,0,4,10.25
,,,,,,J Thinley,1,16,0,0,0,16.0
