batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
J Charles,28,19,1,2,147.36842105263156,KOK Williams,4,44,3,0,0,11.0
JP Greaves,57,45,6,2,126.66666666666666,KAR Hodge,2,19,0,0,0,9.5
JP Duminy,18,18,0,0,100.0,OC McCoy,3,19,2,0,4,6.333333333333333
JL Carter,30,21,0,4,142.85714285714286,GC Viljoen,3,25,0,0,1,8.333333333333334
AR Nurse,15,9,0,2,166.66666666666669,Fawad Ahmed,3,25,0,0,0,8.333333333333334
JO Holder,10,6,0,1,166.66666666666669,DJG Sammy,2,12,0,0,0,6.0
RA Reifer,4,2,1,0,200.0,RRS Cornwall,3,23,1,0,0,7.666666666666667
