batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
AL Davies,80,55,9,0,145.45454545454547,AP Beard,3.0,31.0,2.0,0.0,0.0,10.333333333333334
LS Livingstone,4,3,1,0,133.33333333333331,JA Porter,4.0,32.0,1.0,0.0,0.0,8.0
SJ Croft,8,10,1,0,80.0,A Zampa,4.0,34.0,0.0,0.0,0.0,8.5
GJ Maxwell,14,11,3,0,127.27272727272727,RS Bopara,4.0,28.0,2.0,0.0,1.0,7.0
DJ Vilas,41,36,1,1,113.88888888888889,SR Harmer,3.0,13.0,0.0,0.0,0.0,4.333333333333333
JP Faulkner,3,3,0,0,100.0,CS Delport,2.0,20.0,0.0,0.0,3.0,10.0
KK Jennings,4,2,0,0,200.0,,,,,,,
