batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Imam-ul-Haq,46,72,2,2,63.888888888888886,PJ Cummins,8.0,23.0,3.0,0.0,1.0,2.875
Shan Masood,2,9,0,0,22.22222222222222,JP Behrendorff,8.0,29.0,1.0,0.0,3.0,3.625
Haris Sohail,1,6,0,0,16.666666666666664,MP Stoinis,4.0,21.0,0.0,0.0,5.0,5.25
Mohammad Rizwan,0,3,0,0,0.0,NM Lyon,10.0,48.0,1.0,0.0,0.0,4.8
Shoaib Malik,31,50,1,0,62.0,GJ Maxwell,5.0,21.0,1.0,0.0,2.0,4.2
Umar Akmal,36,46,3,0,78.26086956521739,A Zampa,10.0,43.0,4.0,0.0,0.0,4.3
Imad Wasim,43,53,4,0,81.13207547169812,,,,,,,
Yasir Shah,10,17,0,0,58.82352941176471,,,,,,,
Usman Shinwari,0,3,0,0,0.0,,,,,,,
Junaid Khan,5,8,0,0,62.5,,,,,,,
Mohammad Hasnain,0,1,0,0,0.0,,,,,,,
