batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
MJ Guptill,0,1,0,0,0.0,SS Cottrell,10.0,56.0,4.0,0.0,1.0,5.6
C Munro,0,1,0,0,0.0,KAJ Roach,10.0,38.0,0.0,0.0,0.0,3.8
KS Williamson,148,154,15,1,96.1038961038961,JO Holder,7.0,42.0,0.0,1.0,0.0,5.857142857142857
LRPL Taylor,69,95,7,0,72.63157894736842,O Thomas,6.0,30.0,0.0,0.0,0.0,5.0
TWM Latham,12,16,0,0,75.0,CR Brathwaite,6.0,58.0,2.0,0.0,1.0,9.666666666666666
JDS Neesham,28,23,1,1,121.73913043478262,AR Nurse,9.0,55.0,0.0,0.0,0.0,6.111111111111111
C de Grandhomme,16,6,1,1,266.66666666666663,CH Gayle,2.0,8.0,1.0,0.0,1.0,4.0
MJ Santner,10,5,0,1,200.0,,,,,,,
