batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Farzan Afzal,6.0,13.0,1.0,0.0,46.15384615384615,BA Pai,3,13,1,0,3,4.333333333333333
PD Hennessy,6.0,7.0,0.0,0.0,85.71428571428571,MG Hunter,2,8,1,0,1,4.0
Yasir Ali,42.0,33.0,1.0,2.0,127.27272727272727,E Packard,2,21,0,0,0,10.5
R Panchal,24.0,26.0,1.0,1.0,92.3076923076923,JA Fitzgerald,2,22,0,0,3,11.0
C Munoz-Mills,3.0,9.0,0.0,0.0,33.33333333333333,N Advani,3,12,1,0,0,4.0
Atif Mehmood,5.0,8.0,0.0,0.0,62.5,MD Garratt,3,13,1,1,1,4.0
,,,,,,A Orfila,1,6,0,0,0,6.0
