batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
PA Patel,11.0,11.0,2.0,0.0,100.0,HF Gurney,4,42,1,0,3,10.5
V Kohli,100.0,58.0,9.0,4.0,172.41379310344826,SP Narine,4,32,1,0,1,8.0
AD Nath,13.0,15.0,0.0,1.0,86.66666666666667,M Prasidh Krishna,4,52,0,0,0,13.0
MM Ali,66.0,28.0,5.0,6.0,235.71428571428572,AD Russell,3,17,1,0,0,5.666666666666667
MP Stoinis,17.0,8.0,2.0,1.0,212.5,Kuldeep Yadav,4,59,1,0,1,14.75
,,,,,,PP Chawla,1,10,0,0,0,10.0
