batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Ashfaq Ahmed,7,7,0,1,100.0,EH Hutchinson,3.0,20.0,0.0,0.0,0.0,6.666666666666667
Rohan Mustafa,45,38,7,0,118.42105263157893,Jasdeep Singh,4.0,43.0,1.0,0.0,0.0,10.75
Shaiman Anwar,62,30,3,6,206.66666666666669,SN Netravalkar,4.0,28.0,2.0,0.0,0.0,7.0
Rameez Shahzad,9,10,1,0,90.0,KRP Silva,2.0,19.0,0.0,0.0,0.0,9.5
CP Rizwan,12,8,2,0,150.0,TK Patel,4.0,45.0,2.0,0.0,0.0,11.25
Mohammad Boota,17,8,2,1,212.5,HR Walsh,3.0,21.0,2.0,0.0,0.0,7.0
Mohammad Naveed,4,6,0,0,66.66666666666666,,,,,,,
Ahmed Raza,13,7,0,1,185.71428571428572,,,,,,,
Abdul Shakoor,7,6,1,0,116.66666666666667,,,,,,,
