batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
T Kohler-Cadmore,14,7,2,1,200.0,SJ Croft,1.0,12.0,1.0,0.0,2.0,12.0
A Lyth,0,2,0,0,0.0,S Mahmood,4.0,33.0,3.0,0.0,0.0,8.25
HC Brook,30,30,3,0,100.0,RJ Gleeson,3.0,25.0,1.0,0.0,4.0,8.333333333333334
DJ Willey,32,25,5,0,128.0,JP Faulkner,4.0,21.0,1.0,0.0,0.0,5.25
N Pooran,43,31,3,3,138.70967741935485,GJ Maxwell,4.0,30.0,0.0,0.0,1.0,7.5
GS Ballance,4,7,0,0,57.14285714285714,MW Parkinson,4.0,33.0,1.0,0.0,0.0,8.25
JA Thompson,15,10,2,0,150.0,,,,,,,
DM Bess,0,2,0,0,0.0,,,,,,,
MW Pillans,8,3,2,0,266.66666666666663,,,,,,,
D Olivier,1,2,0,0,50.0,,,,,,,
JW Shutt,0,1,0,0,0.0,,,,,,,
