batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
SD Hope,43,77,5,0,55.84415584415584,Mujeeb Ur Rahman,10.0,52.0,1.0,0.0,5.0,5.2
E Lewis,54,75,6,1,72.0,Naveen-ul-Haq,9.0,60.0,3.0,0.0,5.0,6.666666666666667
SO Hetmyer,34,43,2,1,79.06976744186046,Sharafuddin Ashraf,9.0,37.0,1.0,0.0,1.0,4.111111111111111
RL Chase,9,22,1,0,40.909090909090914,Mohammad Nabi,10.0,37.0,1.0,0.0,0.0,3.7
N Pooran,67,50,7,3,134.0,Rashid Khan,10.0,45.0,1.0,0.0,0.0,4.5
KA Pollard,3,5,0,0,60.0,Javed Ahmadi,2.0,10.0,1.0,0.0,0.0,5.0
JO Holder,9,13,0,0,69.23076923076923,,,,,,,
R Shepherd,6,9,0,0,66.66666666666666,,,,,,,
AS Joseph,1,4,0,0,25.0,,,,,,,
HR Walsh,4,2,1,0,200.0,,,,,,,
