batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Hazratullah,23,30,1,2,76.66666666666667,SS Cottrell,9.0,29.0,3.0,0.0,1.0,3.2222222222222223
Javed Ahmadi,0,4,0,0,0.0,JO Holder,10.0,52.0,0.0,1.0,0.0,5.1
Rahmat Shah,33,54,4,0,61.111111111111114,RL Chase,10.0,30.0,3.0,0.0,0.0,3.0
Ikram Alikhil,19,36,2,0,52.77777777777778,AS Joseph,6.0,22.0,0.0,0.0,0.0,3.6666666666666665
Asghar Stanikzai,3,8,0,0,37.5,R Shepherd,3.0,22.0,0.0,0.0,1.0,7.333333333333333
Najibullah Zadran,56,66,7,1,84.84848484848484,KA Pollard,1.0,1.0,0.0,0.0,0.0,1.0
Mohammad Nabi,32,38,5,0,84.21052631578947,HR Walsh,7.0,36.0,3.0,0.0,0.0,5.142857142857143
Sharafuddin Ashraf,13,16,1,0,81.25,,,,,,,
Rashid Khan,2,9,0,0,22.22222222222222,,,,,,,
Mujeeb Ur Rahman,0,3,0,0,0.0,,,,,,,
Naveen-ul-Haq,8,11,1,0,72.72727272727273,,,,,,,
