batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
ADS Fletcher,8,9,1,0,88.88888888888889,Shakib Al Hasan,4.0,20.0,1.0,0.0,0.0,5.0
RRS Cornwall,19,15,2,1,126.66666666666666,JO Holder,4.0,37.0,1.0,0.0,6.0,9.25
CA Ingram,25,17,2,2,147.05882352941177,HF Gurney,4.0,17.0,3.0,0.0,0.0,4.25
C de Grandhomme,21,15,1,2,140.0,HR Walsh,4.0,26.0,4.0,0.0,0.0,6.5
GC Viljoen,22,23,2,1,95.65217391304348,RA Reifer,3.0,13.0,1.0,0.0,0.0,4.333333333333333
CD Barnwell,7,16,0,0,43.75,,,,,,,
DJG Sammy,1,4,0,0,25.0,,,,,,,
K Santokie,0,1,0,0,0.0,,,,,,,
J Royal,3,5,0,0,60.0,,,,,,,
KOK Williams,0,5,0,0,0.0,,,,,,,
Fawad Ahmed,1,2,0,0,50.0,,,,,,,
