batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
N Dickwella,6,10,0,0,60.0,K Rabada,9.0,43.0,3.0,0.0,7.0,4.777777777777778
WIA Fernando,10,9,1,1,111.11111111111111,L Ngidi,6.0,14.0,2.0,0.0,0.0,2.3333333333333335
MDKJ Perera,8,23,0,0,34.78260869565217,A Nortje,7.0,25.0,2.0,0.0,1.0,3.5714285714285716
BOP Fernando,31,45,3,0,68.88888888888889,PWA Mulder,2.0,13.0,0.0,0.0,1.0,6.5
BKG Mendis,24,31,2,0,77.41935483870968,Imran Tahir,9.0,39.0,2.0,0.0,1.0,4.333333333333333
DM de Silva,15,26,2,0,57.692307692307686,,,,,,,
NLTC Perera,23,23,2,1,100.0,,,,,,,
A Dananjaya,4,16,0,0,25.0,,,,,,,
CAK Rajitha,0,1,0,0,0.0,,,,,,,
SL Malinga,1,4,0,0,25.0,,,,,,,
MVT Fernando,2,6,0,0,33.33333333333333,,,,,,,
