batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Q de Kock,29,17,0,4,170.58823529411765,DL Chahar,4.0,26.0,3.0,0.0,1.0,6.5
RG Sharma,15,14,1,1,107.14285714285714,SN Thakur,4.0,37.0,2.0,0.0,0.0,9.25
SA Yadav,15,17,1,0,88.23529411764706,Harbhajan Singh,4.0,27.0,0.0,0.0,1.0,6.75
Ishan Kishan,23,26,3,0,88.46153846153845,DJ Bravo,3.0,24.0,0.0,0.0,1.0,8.0
KH Pandya,7,7,0,0,100.0,Imran Tahir,3.0,23.0,2.0,0.0,0.0,7.666666666666667
KA Pollard,41,25,3,3,164.0,RA Jadeja,2.0,12.0,0.0,0.0,0.0,6.0
HH Pandya,16,10,1,1,160.0,,,,,,,
RD Chahar,0,2,0,0,0.0,,,,,,,
MJ McClenaghan,0,2,0,0,0.0,,,,,,,
