batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
WIA Fernando,9,15,2,0,60.0,K Rabada,10.0,50.0,3.0,3.0,2.0,4.7
WU Tharanga,2,8,0,0,25.0,L Ngidi,5.0,16.0,1.0,0.0,0.0,3.2
BOP Fernando,22,47,4,0,46.808510638297875,AL Phehlukwayo,8.0,40.0,1.0,0.0,6.0,5.0
BKG Mendis,56,84,4,0,66.66666666666666,A Nortje,10.0,35.0,2.0,0.0,2.0,3.5
AK Perera,31,37,3,0,83.78378378378379,Imran Tahir,10.0,33.0,2.0,0.0,1.0,3.3
PARP Perera,33,57,2,0,57.89473684210527,D Pretorius,4.0,27.0,0.0,0.0,0.0,6.75
NLTC Perera,2,7,0,0,28.57142857142857,JP Duminy,3.0,16.0,0.0,0.0,1.0,5.333333333333333
DM de Silva,12,12,2,0,100.0,,,,,,,
I Udana,32,29,3,1,110.34482758620689,,,,,,,
A Dananjaya,3,4,0,0,75.0,,,,,,,
