batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
KL Rahul,71.0,57.0,6.0,1.0,124.56140350877195,MJ McClenaghan,4,35,0,0,1,8.75
CH Gayle,40.0,24.0,3.0,4.0,166.66666666666669,SL Malinga,3,24,0,0,1,8.0
MA Agarwal,43.0,21.0,4.0,2.0,204.76190476190476,JJ Bumrah,4,23,0,0,0,5.75
DA Miller,15.0,10.0,2.0,0.0,150.0,HH Pandya,3,39,0,0,3,13.0
,,,,,,KH Pandya,4,43,2,0,1,10.75
,,,,,,M Markande,1,12,0,0,1,12.0
