batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
BBJL Perera,11,17,1,0,64.70588235294117,EJB Miles,2.0,9.0,0.0,0.0,0.0,4.5
Manpreet Singh,12,13,2,0,92.3076923076923,AW Hawkins-Kay,3.0,9.0,2.0,0.0,0.0,3.0
NA Maiolo,1,5,0,0,20.0,J Sumerauer,2.0,13.0,0.0,0.0,1.0,6.5
Rehman Abdul,15,16,1,1,93.75,B Ward,3.0,15.0,1.0,0.0,0.0,5.0
GP Meade,15,24,1,0,62.5,CW Perchard,4.0,14.0,4.0,0.0,0.0,3.5
MJ Ross,7,6,0,0,116.66666666666667,DG Blampied,3.0,13.0,2.0,0.0,0.0,4.333333333333333
Jaspreet Singh,11,12,1,0,91.66666666666666,,,,,,,
Rakibul Hasan,0,2,0,0,0.0,,,,,,,
Baljit Singh,0,2,0,0,0.0,,,,,,,
GRD Munasinghe,0,4,0,0,0.0,,,,,,,
