batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Imam-ul-Haq,5,14,0,0,35.714285714285715,K Rabada,9.0,34.0,2.0,0.0,2.0,3.7777777777777777
Fakhar Zaman,26,44,3,0,59.09090909090909,D Paterson,8.0,37.0,0.0,0.0,2.0,4.625
Babar Azam,12,15,2,0,80.0,D Olivier,9.0,51.0,1.0,0.0,1.0,5.666666666666667
Mohammad Hafeez,9,11,1,0,81.81818181818183,AL Phehlukwayo,10.0,22.0,4.0,0.0,1.0,2.2
Shoaib Malik,21,34,1,0,61.76470588235294,T Shamsi,10.0,56.0,3.0,0.0,1.0,5.6
Shadab Khan,18,33,1,1,54.54545454545454,,,,,,,
Hussain Talat,2,14,0,0,14.285714285714285,,,,,,,
Sarfraz Ahmed,41,59,2,0,69.49152542372882,,,,,,,
Faheem Ashraf,0,5,0,0,0.0,,,,,,,
Hasan Ali,59,45,5,3,131.11111111111111,,,,,,,
Shaheen Shah Afridi,1,1,0,0,100.0,,,,,,,
