batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
RG Mukasa,9.0,8.0,1.0,0.0,112.5,DNA Ankrah,3,33,0,0,1,11.0
A Otwani,24.0,20.0,4.0,0.0,120.0,G Bakiweyem,2,14,0,0,0,7.0
Riazat Ali Shah,53.0,36.0,5.0,2.0,147.22222222222223,IKO Aboagye,4,21,1,0,0,5.25
D Muhumuza,28.0,21.0,3.0,1.0,133.33333333333331,DK Anefie,4,25,0,0,0,6.25
DM Nakrani,2.0,6.0,0.0,0.0,33.33333333333333,KS Bagabena,1,16,0,0,0,16.0
,,,,,,JK Vifah,1,8,0,0,0,8.0
