batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
MD Gunathilaka,8,9,1,0,88.88888888888889,Imad Wasim,4.0,18.0,1.0,0.0,2.0,4.5
S Samarawickrama,12,12,1,0,100.0,Usman Shinwari,4.0,43.0,0.0,0.0,6.0,10.75
PBB Rajapaksa,3,8,0,0,37.5,Mohammad Amir,4.0,27.0,3.0,0.0,1.0,6.75
AK Perera,13,11,1,0,118.18181818181819,Shadab Khan,4.0,32.0,0.0,0.0,0.0,8.0
BOP Fernando,78,48,8,3,162.5,Wahab Riaz,4.0,26.0,1.0,0.0,4.0,6.5
MD Shanaka,12,25,0,0,48.0,,,,,,,
LD Madushanka,1,3,0,0,33.33333333333333,,,,,,,
PWH de Silva,6,4,1,0,150.0,,,,,,,
