batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
NLTC Perera,2,3,0,0,66.66666666666666,Imran Tahir,1.0,5.0,0.0,0.0,2.0,5.0
WIA Fernando,1,3,0,0,33.33333333333333,,,,,,,
