batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Imam-ul-Haq,8,10,1,0,80.0,DW Steyn,8.0,51.0,1.0,0.0,1.0,6.375
Fakhar Zaman,70,73,10,0,95.8904109589041,Imran Tahir,10.0,36.0,0.0,0.0,0.0,3.6
Babar Azam,24,25,4,0,96.0,K Rabada,10.0,43.0,1.0,0.0,1.0,4.3
Mohammad Hafeez,17,28,1,0,60.71428571428571,D Pretorius,10.0,46.0,2.0,0.0,0.0,4.6
Shoaib Malik,31,44,1,0,70.45454545454545,PWA Mulder,3.0,20.0,1.0,0.0,1.0,6.666666666666667
Mohammad Rizwan,10,30,1,0,33.33333333333333,AL Phehlukwayo,9.0,42.0,2.0,0.0,3.0,4.666666666666667
Shadab Khan,19,42,0,0,45.23809523809524,,,,,,,
Imad Wasim,47,31,4,2,151.61290322580646,,,,,,,
Mohammad Amir,6,12,0,0,50.0,,,,,,,
Shaheen Shah Afridi,0,5,0,0,0.0,,,,,,,
