batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
KL Rahul,1,5,0,0,20.0,M Prasidh Krishna,4,42,0,0,1,10.5
CH Gayle,20,13,2,2,153.84615384615387,LH Ferguson,4,42,1,0,2,10.5
MA Agarwal,58,34,6,1,170.58823529411765,AD Russell,3,21,2,0,0,7.0
SN Khan,13,13,2,0,100.0,Kuldeep Yadav,4,32,0,0,2,8.0
DA Miller,59,40,5,3,147.5,SP Narine,2,26,0,0,0,13.0
Mandeep Singh,33,15,4,1,220.00000000000003,PP Chawla,3,26,1,0,0,8.666666666666666
