batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
JR Philippe,81.0,44.0,11.0,3.0,184.0909090909091,AC Agar,3,35,0,0,4,11.666666666666666
DP Hughes,22.0,20.0,2.0,1.0,110.00000000000001,JA Richardson,3,37,0,0,0,12.333333333333334
JM Vince,13.0,16.0,1.0,0.0,81.25,M Kelly,2,16,0,0,0,8.0
MC Henriques,16.0,10.0,0.0,1.0,160.0,CJ Jordan,3,13,2,0,0,4.333333333333333
,,,,,,Fawad Ahmed,4,35,0,0,0,8.75
