batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
J Charles,58,39,8,0,148.71794871794873,K Pierre,4,24,2,0,2,6.0
JL Carter,51,46,5,1,110.86956521739131,Ali Khan,3,51,0,0,0,17.0
JP Duminy,65,20,4,7,325.0,A Phillip,1,6,0,0,0,6.0
AD Hales,1,2,0,0,50.0,SP Narine,4,19,1,0,1,4.75
AR Nurse,5,11,0,0,45.45454545454545,S Prasanna,3,29,0,0,2,9.666666666666666
JO Holder,0,1,0,0,0.0,KA Pollard,4,38,2,0,1,9.5
RA Reifer,6,1,0,1,600.0,JDS Neesham,1,25,0,0,0,25.0
