batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
LM Reece,60.0,37.0,4.0,3.0,162.16216216216216,BW Sanderson,3,34,1,0,0,11.333333333333334
BA Godleman,14.0,20.0,1.0,0.0,70.0,NL Buck,3,38,1,0,1,12.666666666666666
WL Madsen,59.0,31.0,8.0,1.0,190.3225806451613,MT Coles,1,11,0,0,0,11.0
JL du Plooy,12.0,8.0,2.0,0.0,150.0,Faheem Ashraf,4,31,0,4,2,6.75
MJJ Critchley,5.0,7.0,0.0,0.0,71.42857142857143,D Pretorius,2,26,0,0,1,13.0
AL Hughes,21.0,7.0,3.0,1.0,300.0,JJ Cobb,2,17,1,0,0,8.5
,,,,,,GG White,3,22,1,0,0,7.333333333333333
