batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
AJ Finch,102,53,5,9,192.45283018867926,MTC Waller,4,38,0,2,0,9.0
MD Stoneman,18,20,3,0,90.0,JE Taylor,4,27,0,0,1,6.75
SM Curran,9,9,0,0,100.0,C Overton,1,12,0,0,0,12.0
OJ Pope,7,8,0,0,87.5,TD Groenewald,3,28,1,0,0,9.333333333333334
WG Jacks,9,5,2,0,180.0,RE van der Merwe,4,34,2,0,0,8.5
J Clark,8,5,0,1,160.0,TA Lammonby,1,17,0,0,0,17.0
