batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
DJ Malan,7,11,0,0,63.63636363636363,DR Briggs,4.0,16.0,1.0,0.0,1.0,4.0
PR Stirling,6,10,1,0,60.0,OE Robinson,4.0,15.0,4.0,0.0,0.0,3.75
DJ Lincoln,0,2,0,0,0.0,CJ Jordan,4.0,42.0,1.0,2.0,0.0,10.0
SS Eskinazi,57,48,6,0,118.75,Rashid Khan,4.0,22.0,0.0,0.0,1.0,5.5
JA Simpson,0,2,0,0,0.0,TS Mills,4.0,30.0,0.0,0.0,1.0,7.5
GFB Scott,6,9,0,0,66.66666666666666,,,,,,,
TS Roland-Jones,40,35,2,2,114.28571428571428,,,,,,,
TG Helm,4,4,0,0,100.0,,,,,,,
