batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
PA Patel,43,24,7,2,179.16666666666669,AS Rajpoot,4.0,46.0,0.0,2.0,0.0,11.0
V Kohli,13,8,2,0,162.5,Mohammed Shami,4.0,53.0,1.0,0.0,1.0,13.25
AB de Villiers,82,44,3,7,186.36363636363635,M Ashwin,4.0,31.0,1.0,0.0,0.0,7.75
MM Ali,4,5,1,0,80.0,R Ashwin,4.0,15.0,1.0,0.0,0.0,3.75
AD Nath,3,7,0,0,42.857142857142854,GC Viljoen,4.0,51.0,1.0,0.0,2.0,12.75
MP Stoinis,46,34,2,3,135.29411764705884,,,,,,,
