batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
SJ Baard,7,4,1,0,175.0,M Mooketsi,2,17,0,0,0,8.5
N Davin,37,19,7,1,194.73684210526315,A Rangaswamy,2,33,0,0,6,16.5
