batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
C Munro,6,8,0,0,75.0,SM Curran,4.0,29.0,1.0,0.0,2.0,7.25
MJ Guptill,33,17,7,0,194.11764705882354,TK Curran,4.0,29.0,2.0,0.0,1.0,7.25
TL Seifert,7,12,1,0,58.333333333333336,S Mahmood,4.0,49.0,1.0,0.0,3.0,12.25
C de Grandhomme,55,35,5,3,157.14285714285714,PR Brown,4.0,34.0,1.0,0.0,0.0,8.5
LRPL Taylor,27,24,2,1,112.5,MW Parkinson,2.0,14.0,1.0,0.0,2.0,7.0
JDS Neesham,20,15,2,1,133.33333333333331,L Gregory,2.0,19.0,0.0,2.0,0.0,8.5
MJ Santner,15,9,2,0,166.66666666666669,,,,,,,
TG Southee,1,2,0,0,50.0,,,,,,,
