batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Jatinder Singh,67,50,7,1,134.0,Aizaz Khan,4.0,30.0,1.0,0.0,0.0,7.5
Khawar Ali,4,10,0,0,40.0,K Christie,3.0,24.0,0.0,0.0,1.0,8.0
Aqib Ilyas,4,3,1,0,133.33333333333331,Nasrulla Rana,3.0,26.0,2.0,0.0,2.0,8.666666666666666
Zeeshan Maqsood,2,5,0,0,40.0,Haroon Arshad,1.0,8.0,0.0,0.0,0.0,8.0
Mohammad Nadeem,2,5,0,0,40.0,Ehsan Khan,4.0,15.0,1.0,0.0,1.0,3.75
Suraj Kumar,2,5,0,0,40.0,Mohammad Ghazanfar,3.0,15.0,1.0,0.0,0.0,5.0
Mehran Khan,1,3,0,0,33.33333333333333,KD Shah,2.0,11.0,0.0,0.0,0.0,5.5
Aamir Kaleem,17,30,1,0,56.666666666666664,,,,,,,
Naseem Khushi,26,9,2,2,288.88888888888886,,,,,,,
