batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
RG Sharma,11,14,0,1,78.57142857142857,B Kumar,4.0,34.0,1.0,0.0,1.0,8.5
Q de Kock,19,18,1,1,105.55555555555556,Sandeep Sharma,3.0,20.0,1.0,0.0,1.0,6.666666666666667
SA Yadav,7,8,1,0,87.5,Mohammad Nabi,4.0,13.0,1.0,0.0,0.0,3.25
Ishan Kishan,17,21,2,0,80.95238095238095,YK Pathan,1.0,8.0,0.0,0.0,0.0,8.0
KH Pandya,6,13,0,0,46.15384615384615,S Kaul,4.0,34.0,2.0,1.0,0.0,8.25
KA Pollard,46,26,2,4,176.9230769230769,Rashid Khan,4.0,27.0,1.0,0.0,3.0,6.75
HH Pandya,14,14,0,1,100.0,,,,,,,
RD Chahar,10,7,2,0,142.85714285714286,,,,,,,
