batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
M Bryant,34,18,5,2,188.88888888888889,BAD Manenti,2.0,25.0,0.0,0.0,0.0,12.5
SD Heazlett,2,3,0,0,66.66666666666666,SNJ O'Keefe,4.0,30.0,1.0,0.0,0.0,7.5
CA Lynn,84,55,3,5,152.72727272727275,BJ Dwarshuis,4.0,30.0,1.0,0.0,1.0,7.5
BB McCullum,8,13,0,0,61.53846153846154,TK Curran,4.0,25.0,3.0,0.0,0.0,6.25
JA Burns,4,9,0,0,44.44444444444444,SA Abbott,4.0,40.0,1.0,0.0,1.0,10.0
BCJ Cutting,0,3,0,0,0.0,JL Denly,2.0,8.0,1.0,0.0,0.0,4.0
JJ Peirson,23,17,1,1,135.29411764705884,,,,,,,
JL Pattinson,1,2,0,0,50.0,,,,,,,
