batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
CA Lynn,1,2,0,0,50.0,DW Steyn,4,40,2,0,0,10.0
SP Narine,18,16,4,0,112.5,NA Saini,4,31,1,0,0,7.75
Shubman Gill,9,11,1,0,81.81818181818183,Mohammed Siraj,4,38,0,0,7,9.5
RV Uthappa,9,20,1,0,45.0,MP Stoinis,4,32,1,0,1,8.0
N Rana,85,46,9,5,184.7826086956522,YS Chahal,3,45,0,0,4,15.0
AD Russell,65,25,2,9,260.0,MM Ali,1,13,0,0,0,13.0
