batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Kamran Akmal,72,50,7,4,144.0,Mohammad Nawaz (3),4.0,24.0,1.0,0.0,0.0,6.0
ADS Fletcher,26,28,2,1,92.85714285714286,Sohail Tanvir,4.0,38.0,0.0,0.0,1.0,9.5
Imam-ul-Haq,13,14,0,1,92.85714285714286,Mohammad Hasnain,4.0,34.0,1.0,0.0,1.0,8.5
KA Pollard,44,21,7,1,209.52380952380955,DJ Bravo,4.0,41.0,1.0,0.0,1.0,10.25
DJG Sammy,3,6,0,0,50.0,Fawad Ahmed,4.0,25.0,1.0,0.0,0.0,6.25
Umar Amin,1,1,0,0,100.0,,,,,,,
