batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
SJ Baard,10,10,0,0,100.0,E Isaneez,4.0,30.0,0.0,1.0,0.0,7.25
N Davin,11,8,2,0,137.5,C Waiswa,4.0,45.0,2.0,0.0,1.0,11.25
C Viljoen,33,30,5,0,110.00000000000001,H Ssenyondo,2.0,16.0,0.0,0.0,0.0,8.0
MG Erasmus,11,13,2,0,84.61538461538461,DM Nakrani,4.0,29.0,2.0,0.0,0.0,7.25
ZE Green,3,6,0,0,50.0,F Nsubuga,2.0,15.0,0.0,0.0,0.0,7.5
K Birkenstock,59,28,6,4,210.71428571428572,D Muhumuza,1.0,11.0,0.0,0.0,1.0,11.0
JJ Smit,16,15,2,0,106.66666666666667,Riazat Ali Shah,3.0,20.0,1.0,0.0,0.0,6.666666666666667
JN Frylinck,19,10,1,1,190.0,,,,,,,
Z Groenewald,1,1,0,0,100.0,,,,,,,
