batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Noor Ali Zadran,0,7,0,0,0.0,CR Woakes,9.0,41.0,0.0,0.0,2.0,4.555555555555555
Gulbadin Naib,37,28,4,1,132.14285714285714,JC Archer,10.0,52.0,3.0,0.0,2.0,5.2
Rahmat Shah,46,74,3,1,62.16216216216216,MM Ali,7.0,35.0,0.0,0.0,0.0,5.0
Hashmatullah Shahidi,76,100,5,2,76.0,MA Wood,10.0,40.0,2.0,0.0,1.0,4.0
Asghar Stanikzai,44,48,3,2,91.66666666666666,BA Stokes,4.0,12.0,0.0,0.0,0.0,3.0
Mohammad Nabi,9,7,0,1,128.57142857142858,AU Rashid,10.0,66.0,3.0,0.0,3.0,6.6
Najibullah Zadran,15,13,0,1,115.38461538461537,,,,,,,
Rashid Khan,8,13,1,0,61.53846153846154,,,,,,,
Ikram Alikhil,3,10,0,0,30.0,,,,,,,
