batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
LMP Simmons,11,8,0,1,137.5,O Thomas,4,39,0,0,1,9.75
T Webster,66,49,7,2,134.6938775510204,C Lamont,3,38,1,0,0,12.666666666666666
SP Narine,46,22,4,3,209.0909090909091,JE Taylor,4,33,0,0,4,8.25
JDS Neesham,6,4,1,0,150.0,AD Russell,4,37,1,0,2,9.25
D Ramdin,21,16,2,1,131.25,SK Springer,3,30,1,0,1,10.0
KA Pollard,33,21,4,0,157.14285714285714,SA Jacobs,2,14,1,0,0,7.0
