batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
MJ Guptill,13,15,1,1,86.66666666666667,B Kumar,10.0,46.0,2.0,0.0,1.0,4.6
C Munro,7,9,1,0,77.77777777777779,Mohammed Shami,9.0,41.0,3.0,0.0,1.0,4.555555555555555
KS Williamson,28,48,4,0,58.333333333333336,YS Chahal,9.0,51.0,2.0,0.0,0.0,5.666666666666667
LRPL Taylor,93,106,9,0,87.73584905660378,HH Pandya,10.0,45.0,2.0,0.0,4.0,4.5
TWM Latham,51,64,1,1,79.6875,Kuldeep Yadav,8.0,39.0,0.0,0.0,0.0,4.875
HM Nicholls,6,8,1,0,75.0,KM Jadhav,3.0,17.0,0.0,0.0,1.0,5.666666666666667
MJ Santner,3,9,0,0,33.33333333333333,,,,,,,
DAJ Bracewell,15,18,1,0,83.33333333333334,,,,,,,
IS Sodhi,12,12,0,1,100.0,,,,,,,
TA Boult,2,4,0,0,50.0,,,,,,,
LH Ferguson,2,2,0,0,100.0,,,,,,,
