batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Fakhar Zaman,53,36,7,1,147.22222222222223,Mohammad Abbas,4.0,22.0,3.0,0.0,0.0,5.5
MH Wessels,4,10,1,0,40.0,Mohammad Ilyas,4.0,33.0,1.0,0.0,0.0,8.25
Sohail Akhtar,5,8,1,0,62.5,CJ Green,4.0,25.0,1.0,0.0,0.0,6.25
Haris Sohail,7,12,0,0,58.333333333333336,Junaid Khan,4.0,36.0,0.0,0.0,0.0,9.0
Saad Ali,8,9,0,0,88.88888888888889,Shahid Afridi,4.0,18.0,2.0,0.0,0.0,4.5
D Wiese,30,22,2,2,136.36363636363635,,,,,,,
DAS Gunaratne,12,11,0,1,109.09090909090908,,,,,,,
Hassan Khan,6,5,1,0,120.0,,,,,,,
Shaheen Shah Afridi,3,3,0,0,100.0,,,,,,,
Haris Rauf,6,4,1,0,150.0,,,,,,,
