batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Raza Iqbal,11,11,1,0,100.0,EJB Miles,2.0,13.0,0.0,0.0,0.0,6.5
E Ul Haq,1,3,0,0,33.33333333333333,AW Hawkins-Kay,4.0,13.0,1.0,0.0,0.0,3.25
Walid Ghauri,5,6,1,0,83.33333333333334,J Sumerauer,3.0,10.0,2.0,0.0,2.0,3.3333333333333335
Ansar Iqbal,8,19,0,0,42.10526315789473,B Ward,3.0,12.0,1.0,0.0,0.0,4.0
Tafseer Ali,19,28,1,0,67.85714285714286,BDH Stevens,4.0,17.0,3.0,0.0,2.0,4.25
Hayatullah Niazi,6,8,0,0,75.0,DG Blampied,4.0,13.0,2.0,0.0,0.0,3.25
Abdullah Sheikh,2,2,0,0,100.0,,,,,,,
Khizer Ahmed,13,18,0,0,72.22222222222221,,,,,,,
S Waqas Ahmed,0,2,0,0,0.0,,,,,,,
P Bhart,0,7,0,0,0.0,,,,,,,
Junaid Sheikh,9,12,1,0,75.0,,,,,,,
