batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
PD Salt,14,10,2,0,140.0,DJ Worrall,4,44,1,0,4,11.0
J Weatherald,21,7,2,2,300.0,DW Steyn,3,29,1,0,0,9.666666666666666
MW Short,6,10,0,0,60.0,A Zampa,4,26,1,0,1,6.5
AT Carey,45,45,0,2,100.0,NM Coulter-Nile,4,30,0,0,0,7.5
JW Wells,68,46,6,0,147.82608695652172,S Lamichhane,3,15,1,0,0,5.0
Rashid Khan,6,2,1,0,300.0,GJ Maxwell,2,20,0,0,0,10.0
