batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
HG Munsey,23,15,3,1,153.33333333333334,E Otieno,3,29,0,0,0,9.666666666666666
KJ Coetzer,14,14,1,1,100.0,LN Oluoch,4,32,2,0,0,8.0
CS MacLeod,30,27,3,0,111.11111111111111,NM Odhiambo,3,22,1,0,1,7.333333333333333
RD Berrington,27,23,1,2,117.3913043478261,SO Ngoche,4,44,1,0,0,11.0
OJ Hairs,17,9,0,2,188.88888888888889,P Kerai,2,22,0,0,0,11.0
MH Cross,24,14,2,1,171.42857142857142,CO Obuya,3,12,2,0,0,4.0
TB Sole,33,18,4,1,183.33333333333331,RR Patel,1,8,0,0,0,8.0
