batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
M Bryant,26,27,2,1,96.29629629629629,JP Behrendorff,4.0,11.0,0.0,0.0,0.0,2.75
BCJ Cutting,12,12,3,0,100.0,M Kelly,3.0,27.0,2.0,0.0,0.0,9.0
CA Lynn,56,39,3,4,143.5897435897436,Usman Qadir,4.0,29.0,1.0,0.0,0.0,7.25
BB McCullum,3,7,0,0,42.857142857142854,CD Hinchliffe,4.0,21.0,1.0,0.0,1.0,5.25
MT Renshaw,15,13,0,1,115.38461538461537,AJ Tye,3.0,34.0,0.0,0.0,1.0,11.333333333333334
AI Ross,8,7,1,0,114.28571428571428,,,,,,,
