batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
MJ Cosgrove,31,29,3,1,106.89655172413792,DJ Willey,4,23,0,2,3,5.25
NJ Dexter,25,19,2,2,131.57894736842107,D Olivier,4,47,1,0,1,11.75
CN Ackermann,29,18,3,1,161.11111111111111,MW Pillans,4,50,1,2,2,12.0
AM Lilley,47,24,2,4,195.83333333333331,JA Thompson,3,19,1,0,0,6.333333333333333
LJ Hill,49,28,2,4,175.0,DM Bess,4,45,1,0,0,11.25
HE Dearden,5,4,0,0,125.0,TT Bresnan,1,12,0,0,0,12.0
