batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
UT Khawaja,36,21,6,1,171.42857142857142,RP Meredith,4.0,52.0,1.0,3.0,4.0,12.25
SR Watson,15,9,2,1,166.66666666666669,JC Archer,4.0,22.0,1.0,0.0,0.0,5.5
CJ Ferguson,47,34,3,1,138.23529411764704,DJM Moody,1.0,17.0,0.0,0.0,1.0,17.0
AP Devcich,4,5,0,0,80.0,Qais Ahmad,4.0,22.0,2.0,0.0,0.0,5.5
DR Sams,7,7,0,0,100.0,DJM Short,4.0,27.0,2.0,0.0,0.0,6.75
M Gilkes,0,1,0,0,0.0,CA Rose,2.0,21.0,0.0,0.0,0.0,10.5
CJ Green,34,28,1,1,121.42857142857142,,,,,,,
PJ Cummins,10,8,1,0,125.0,,,,,,,
