batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Khawar Ali,9,18,0,0,50.0,S Lamichhane,4.0,23.0,1.0,0.0,0.0,5.75
Aqib Ilyas,0,2,0,0,0.0,Karan KC,4.0,27.0,2.0,0.0,1.0,6.75
Aamir Kaleem,8,10,1,0,80.0,S Bhari,2.0,7.0,0.0,0.0,0.0,3.5
Suraj Kumar,42,30,2,3,140.0,Sompal Kami,2.0,7.0,1.0,0.0,0.0,3.5
Naseem Khushi,1,4,0,0,25.0,,,,,,,
Sandeep Goud,3,7,0,0,42.857142857142854,,,,,,,
