batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Babar Azam,3,10,0,0,30.0,CAK Rajitha,3.0,11.0,1.0,0.0,2.0,3.6666666666666665
Fakhar Zaman,6,4,1,0,150.0,N Pradeep,4.0,25.0,4.0,0.0,1.0,6.25
Ahmed Shehzad,13,16,0,1,81.25,I Udana,4.0,38.0,2.0,0.0,1.0,9.5
Sarfraz Ahmed,26,16,3,1,162.5,PWH de Silva,4.0,38.0,3.0,0.0,0.0,9.5
Umar Akmal,0,1,0,0,0.0,PADLR Sandakan,4.0,33.0,0.0,0.0,4.0,8.25
Asif Ali,29,27,3,0,107.40740740740742,,,,,,,
Imad Wasim,47,29,8,0,162.06896551724137,,,,,,,
Wahab Riaz,7,5,1,0,140.0,,,,,,,
Shadab Khan,0,1,0,0,0.0,,,,,,,
Mohammad Amir,5,3,1,0,166.66666666666669,,,,,,,
Mohammad Hasnain,1,2,0,0,50.0,,,,,,,
