batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
RG Sharma,2,16,0,0,12.5,MJ Henry,10.0,35.0,4.0,1.0,0.0,3.4
S Dhawan,6,13,1,0,46.15384615384615,TA Boult,10.0,39.0,3.0,0.0,2.0,3.9
Shubman Gill,7,11,1,0,63.63636363636363,JDS Neesham,5.0,33.0,1.0,0.0,0.0,6.6
AT Rayudu,90,113,8,4,79.64601769911505,C de Grandhomme,7.0,33.0,0.0,0.0,0.0,4.714285714285714
MS Dhoni,1,6,0,0,16.666666666666664,C Munro,10.0,47.0,0.0,0.0,0.0,4.7
V Shankar,45,64,4,0,70.3125,MJ Santner,3.0,18.0,0.0,0.0,0.0,6.0
KM Jadhav,34,45,3,0,75.55555555555556,TD Astle,5.0,35.0,0.0,0.0,0.0,7.0
HH Pandya,45,22,2,5,204.54545454545453,,,,,,,
B Kumar,6,8,0,0,75.0,,,,,,,
Mohammed Shami,1,1,0,0,100.0,,,,,,,
YS Chahal,0,1,0,0,0.0,,,,,,,
