batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
T Banton,34,21,7,0,161.9047619047619,RAJ Smith,4.0,48.0,1.0,2.0,0.0,11.5
Babar Azam,63,42,7,1,150.0,M de Lange,4.0,36.0,3.0,0.0,0.0,9.0
JC Hildreth,22,25,1,0,88.0,DA Douthwaite,2.0,24.0,0.0,0.0,0.0,12.0
TB Abell,20,11,3,0,181.8181818181818,RI Walker,4.0,30.0,2.0,4.0,0.0,6.5
EJ Byrom,20,14,2,0,142.85714285714286,AG Salter,4.0,24.0,1.0,0.0,0.0,6.0
C Overton,1,3,0,0,33.33333333333333,DL Lloyd,1.0,7.0,0.0,0.0,0.0,7.0
RE van der Merwe,7,4,1,0,175.0,Callum Taylor,1.0,5.0,0.0,0.0,0.0,5.0
TA Lammonby,0,1,0,0,0.0,,,,,,,
TD Groenewald,1,2,0,0,50.0,,,,,,,
