batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
SR Watson,17,9,1,1,188.88888888888889,PP Chawla,4,28,1,0,0,7.0
F du Plessis,43,45,3,0,95.55555555555556,M Prasidh Krishna,4,23,0,1,0,5.5
SK Raina,14,13,1,1,107.6923076923077,SP Narine,4,24,2,0,6,6.0
AT Rayudu,21,31,2,0,67.74193548387096,Kuldeep Yadav,4,16,0,0,0,4.0
KM Jadhav,8,8,1,0,100.0,HF Gurney,2,20,0,1,0,9.5
