batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Khawar Ali,5,9,0,0,55.55555555555556,WB Rankin,4.0,34.0,0.0,0.0,3.0,8.5
Jatinder Singh,22,13,4,0,169.23076923076923,PKD Chase,4.0,42.0,2.0,1.0,1.0,10.25
Aamir Kaleem,21,19,2,1,110.5263157894737,J Little,4.0,24.0,2.0,1.0,1.0,5.75
Khurram Nawaz,16,13,0,2,123.07692307692308,GH Dockrell,3.0,20.0,2.0,0.0,0.0,6.666666666666667
Mohammad Nadeem,25,25,2,0,100.0,Simi Singh,3.0,15.0,3.0,0.0,2.0,5.0
Mehran Khan,0,1,0,0,0.0,SC Getkate,2.0,7.0,0.0,0.0,0.0,3.5
AV Lalcheta,1,2,0,0,50.0,,,,,,,
Naseem Khushi,8,10,0,0,80.0,,,,,,,
Fayyaz Butt,25,18,3,0,138.88888888888889,,,,,,,
Bilal Khan,4,6,0,0,66.66666666666666,,,,,,,
Jay Odedra,6,6,0,0,100.0,,,,,,,
