batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
Q de Kock,65,47,6,2,138.29787234042556,STR Binny,3.0,19.0,1.0,0.0,0.0,6.333333333333333
RG Sharma,5,7,1,0,71.42857142857143,DS Kulkarni,3.0,31.0,0.0,0.0,1.0,10.333333333333334
SA Yadav,34,33,1,1,103.03030303030303,S Gopal,4.0,21.0,2.0,0.0,0.0,5.25
HH Pandya,23,15,2,1,153.33333333333334,JC Archer,4.0,22.0,1.0,0.0,0.0,5.5
KA Pollard,10,7,0,1,142.85714285714286,JD Unadkat,4.0,46.0,1.0,0.0,3.0,11.5
BCJ Cutting,13,9,1,1,144.44444444444443,R Parag,2.0,17.0,0.0,0.0,0.0,8.5
KH Pandya,2,2,0,0,100.0,,,,,,,
