batsman,runs,balls,fours,sixes,s/r,bowler,over,runs,wickets,no balls,wides,economy
H Masakadza,15,23,3,0,65.21739130434783,TJ Murtagh,10.0,42.0,1.0,0.0,2.0,4.2
TS Kamunhukamwe,0,1,0,0,0.0,MR Adair,10.0,73.0,4.0,0.0,2.0,7.3
CR Ervine,105,117,13,0,89.74358974358975,SC Getkate,7.0,33.0,2.0,0.0,0.0,4.714285714285714
BRM Taylor,12,26,2,0,46.15384615384615,WB Rankin,10.0,49.0,0.0,0.0,1.0,4.9
SC Williams,28,29,4,0,96.55172413793103,AR McBrine,10.0,34.0,1.0,0.0,0.0,3.4
Sikandar Raza,8,24,0,0,33.33333333333333,PR Stirling,3.0,20.0,1.0,0.0,2.0,6.666666666666667
PJ Moor,17,23,3,0,73.91304347826086,,,,,,,
RP Burl,49,42,3,4,116.66666666666667,,,,,,,
DT Tiripano,2,7,0,0,28.57142857142857,,,,,,,
KM Jarvis,4,7,0,0,57.14285714285714,,,,,,,
TL Chatara,4,1,1,0,400.0,,,,,,,
